data,requisicoes,instancias_ativas,cpu_pct,memoria_pct,armazenamento_gb,custo_usd,houve_incidente,dia_semana,mes,fim_de_semana,temporada_alta,indice_tempo,custo_lag_1,custo_lag_2,custo_lag_7,custo_lag_14,custo_media_movel_7,custo_media_movel_14,custo_std_movel_7,var_diaria,var_semanal,razao_lag1_mm7,razao_lag7_mm7,razao_mm7_mm14,coef_variacao_7
2023-02-15,121980.62316642117,13.0,64.53977967329885,70.2856443339717,596.0875516522257,48.67091147469616,0,2,2,0,0,45,57.94145488765694,57.44778564138053,61.15576534334592,48.65184029756024,57.33756621696639,55.777378984941784,2.0879616730517854,0.008593355527368063,-0.05255940200638365,1.010532164347636,1.0665915799762307,1.0279716842278626,0.03641524764324493
2023-02-16,123125.44491616086,13.0,69.38556893286972,68.16229670058337,598.4695556269111,46.701890357629054,0,3,2,0,0,46,48.67091147469616,57.94145488765694,54.79484506206142,57.30996578680771,55.55401566430214,55.77874121188006,3.2767462399069665,-0.15999845759716413,-0.11176112607726518,0.8761006903407539,0.9863345503801528,0.9959711255095507,0.05898306721349283
2023-02-17,129304.48890487566,14.0,69.76080770522283,66.03894906719505,600.1132745337802,56.68687012755386,0,4,2,0,0,47,46.701890357629054,48.67091147469616,58.13629712541215,63.119711663704855,54.39787927795466,55.0210215383673,4.70548648847538,-0.04045580938197135,-0.19668274955862242,0.8585241001583588,1.068723595424657,0.9886744694484069,0.0865012855451946
2023-02-18,91506.95315827384,13.0,60.12278823643668,61.06304902451545,600.7567918933414,56.466105413242495,0,5,2,1,0,48,56.68687012755386,46.701890357629054,55.61839114549623,53.86384102901136,54.19081827826062,54.561532857213656,4.542635245896122,0.2138024755200021,0.019210893376302662,1.0460604199862131,1.0263434454874858,0.9932055688405385,0.08382665902128408
2023-02-19,83158.07937854905,12.0,65.37271296931144,70.72976266023267,603.0728377800546,44.31597195134072,0,6,2,1,0,49,56.466105413242495,56.68687012755386,56.26842431341157,37.046585849661696,54.31192031651009,54.747408884658746,4.597998064252452,-0.003894459401526551,0.003513179944934164,1.0396632099211112,1.03602347303317,0.9920454944440177,0.08465909578333805
2023-02-20,126696.33587757916,11.0,67.78134961594523,69.75455195833237,603.6430337997188,55.45030490148058,0,0,2,0,0,50,44.31597195134072,56.466105413242495,57.44778564138053,66.64950564378161,52.60442712192854,55.26665074906439,5.809932041422121,-0.2151756947461142,-0.2285869427938535,0.8424380679714176,1.0920713100482184,0.9518294741756009,0.11044568602478343
2023-02-21,123967.67087833471,12.0,68.2391669248035,72.51339844220522,605.6881265628502,60.65896716416105,0,1,2,0,0,51,55.45030490148058,44.31597195134072,57.94145488765694,52.87889199989274,52.319072730514264,54.46670783890003,5.576778799076346,0.25124875885302567,-0.04299426017186603,1.0598487703919124,1.1074633372441922,0.9605697646581105,0.10659169797984167
2023-02-22,122908.31199877616,14.0,61.78916977214162,74.31353874029071,606.6934745317841,46.23996277513223,0,2,2,0,0,52,60.65896716416105,55.45030490148058,48.67091147469616,61.15576534334592,52.70728877001484,55.022427493490625,6.1031473688185685,0.09393387956900834,0.24630842789326923,1.1508648723868702,0.9234189921448782,0.9579237262160112,0.11579323299001953
2023-02-23,128170.70515536348,14.0,58.24599368125152,53.77558688644597,610.3832953311687,47.256885667236496,0,3,2,0,0,53,46.23996277513223,60.65896716416105,46.701890357629054,54.79484506206142,52.36001038436285,53.957013024332504,6.431435748817872,-0.23770606495832258,-0.009890982548233618,0.8831159970308494,0.8919381416237538,0.9704023156498773,0.12283106327913564
2023-02-24,129955.9980899838,15.0,64.00154343221323,74.28729762061371,613.2123855089086,55.26396088679298,0,4,2,0,0,54,47.256885667236496,46.23996277513223,56.68687012755386,58.13629712541215,52.439295428592494,53.41858735327357,6.353001279723171,0.021992294782970045,-0.16635218065662294,0.9011731618626918,1.0809998430422347,0.9816675810199788,0.12114963078354406
2023-02-25,94401.9204764648,14.0,58.45084296609576,62.28245406049268,615.3969885419257,53.98564397770118,0,5,2,1,0,55,55.26396088679298,47.256885667236496,56.466105413242495,55.61839114549623,52.23602267991236,53.213420479086494,6.215724106597019,0.16943721759277586,-0.021289666033308285,1.0579664769929933,1.0809801841011306,0.9816324943900522,0.11899305857731984
2023-02-26,87397.68990710944,12.0,66.50864412446411,63.71299505795565,618.5079538840494,42.218286994486576,0,6,2,1,0,56,53.98564397770118,55.26396088679298,44.31597195134072,56.26842431341157,51.881671046263605,53.09679568138684,6.001388397820397,-0.02313111272842716,0.2181983515328927,1.0405532992482343,0.8541739511787034,0.9771149158903162,0.11567453932755703
2023-02-27,124919.15049659512,12.0,71.75973894505,65.75622302734506,619.9309011020769,59.93508062420359,0,0,2,0,0,57,42.218286994486576,53.98564397770118,55.45030490148058,57.44778564138053,51.58200176671301,52.09321444432078,6.475756751227828,-0.21797196654864615,-0.23862840665174945,0.8184693410198546,1.0749932728912406,0.9901865783660908,0.1255429515999663
2023-02-28,127589.05372561426,13.0,63.46758982126199,64.82846990312443,622.4656846050129,55.008170451922346,0,1,2,0,0,58,59.93508062420359,42.218286994486576,60.65896716416105,57.94145488765694,52.222684012816295,52.27087837166528,7.112774822811611,0.41964738247268807,-0.011933710278950294,1.147682884500815,1.1615444190741777,0.9990779883493385,0.13620086667828143
2023-03-01,130274.18050848944,13.0,75.56080213098113,80.0568922644072,624.7255329519879,52.12627362446701,0,2,3,0,0,59,55.008170451922346,59.93508062420359,46.23996277513223,48.67091147469616,51.41542733963934,52.061358054827096,6.265990371550694,-0.08220411353366253,0.18962402109686916,1.0698767529160091,0.8993402402294723,0.9875928953964761,0.12186984910499524
2023-03-02,124563.30304861884,15.0,68.20670157421114,68.92761565748124,627.0367490170548,44.52200980279875,0,3,3,0,0,60,52.12627362446701,55.008170451922346,47.256885667236496,46.701890357629054,52.25632888954431,52.308169636953586,5.835892863477879,-0.05239034135800136,0.10304081380899155,0.9975112054780542,0.9043284645411032,0.9990089359316321,0.11167820219084605
2023-03-03,125845.36409334472,14.0,67.57404764954677,76.61501277087416,630.1546318171402,43.273458234360575,0,4,3,0,0,61,44.52200980279875,52.12627362446701,55.26396088679298,56.68687012755386,51.86563233748178,52.152463883037136,6.2995056117645,-0.1458815927731879,-0.19437533813399444,0.8584106236881642,1.065521779956307,0.9945001343330847,0.121458185851752
2023-03-04,86795.78010397589,13.0,68.9640846457215,54.02045958562395,632.8406254993641,50.93454798262356,0,5,3,1,0,62,43.273458234360575,44.52200980279875,53.98564397770118,56.466105413242495,50.152703387134295,51.194363033523324,6.8293553317355435,-0.028043468252407777,-0.1984265622128224,0.8628340111664159,1.0764254034519334,0.9796528448706956,0.13617123047224375
2023-03-05,86514.0535036773,10.0,70.35412164189624,63.30746422250224,635.171604429624,24.69521173975545,0,6,3,1,0,63,50.93454798262356,43.273458234360575,42.218286994486576,44.31597195134072,49.716832530694624,50.79925178847912,6.6386561021898425,0.17703899944330836,0.20645700260826017,1.0244930215772925,0.8491749141183013,0.9786922204623892,0.1335293453799819
2023-03-06,130162.1032895768,11.0,71.74415863807097,66.1333596883912,635.9476944806415,55.30433061310393,0,0,3,0,0,64,24.69521173975545,50.93454798262356,59.93508062420359,55.45030490148058,47.21353606573304,49.39776891622303,11.477647832239008,-0.5151579287955932,-0.587967322600334,0.5230536366810896,1.2694469768322159,0.9557827631002045,0.24310078822012515
2023-03-07,132444.96011428328,14.0,70.92458674587373,73.55782880982383,637.2796574444179,53.01538744395722,0,1,3,0,0,65,55.30433061310393,24.69521173975545,55.008170451922346,60.65896716416105,46.552000349861665,49.38734218133898,10.73140447857289,1.23947586260508,0.005383930400674419,1.1880119049120146,1.1816499836421275,0.9425897060613914,0.2305250987695694
2023-03-08,126839.95951367864,15.0,71.28718099852215,71.52602869089262,639.2814902975413,82.12733665097085,0,2,3,0,0,66,53.01538744395722,55.30433061310393,52.12627362446701,46.23996277513223,46.2673170630095,48.84137220132442,10.493486077982308,-0.04138813622317594,0.017056922693067467,1.14584961500486,1.1266327276655883,0.9472976490565284,0.22680126586315072
2023-03-09,131250.1315915681,15.0,70.74754692545831,69.49422857196139,641.4561881969627,74.96512255713947,0,3,3,0,0,67,82.12733665097085,53.01538744395722,44.52200980279875,47.256885667236496,50.55318320965291,51.40475604959861,17.24196717742385,0.5491226342123403,0.8446457609334641,1.6245730028586804,0.8806964660990422,0.9834339678779128,0.3410659049088638
2023-03-10,128790.54410019051,15.0,62.76829736549778,51.70585480915237,642.6520252172235,54.87402650723345,0,4,3,0,0,68,74.96512255713947,82.12733665097085,43.273458234360575,55.26396088679298,54.902199317415864,53.383915827448824,19.195844755167343,-0.08720864922564997,0.7323580230436644,1.3654302284637132,0.7881917076614003,1.0284408415237754,0.349637081825939
2023-03-11,89184.96098157951,13.0,54.78904780553725,59.82597897841228,646.6813665576863,48.01841021811743,0,5,3,1,0,69,54.87402650723345,74.96512255713947,50.93454798262356,53.98564397770118,56.5594233563977,53.35606337176599,18.51319875615662,-0.268005912143908,0.07734393806643491,0.9702013077724633,0.9005492800319033,1.060037412473852,0.327322975686995
2023-03-12,93288.78242203363,12.0,62.39716096585201,67.10142153134916,649.6287715079446,54.827773549117445,0,6,3,1,0,70,48.01841021811743,54.87402650723345,24.69521173975545,42.218286994486576,56.14283224718254,52.929832388938586,18.692806167532293,-0.12493372047725204,0.9444421341330416,0.8552901286971887,0.43986401738745107,1.060703004586038,0.3329508936284626
2023-03-13,133820.14626586388,12.0,64.24595330960129,68.41823642248953,652.576176458203,63.40873981243779,0,0,3,0,0,71,54.827773549117445,48.01841021811743,55.30433061310393,59.93508062420359,60.447483934234256,53.83050999998365,12.777534812278587,0.14180734639213077,-0.00861699361882462,0.9070315252288921,0.9149153449178136,1.1229223712398901,0.2113824096662205
2023-03-14,127632.6958435602,13.0,68.86643641777835,76.27206009333344,654.73380594723,38.53928422580775,0,1,3,0,0,72,63.40873981243779,54.827773549117445,53.01538744395722,55.008170451922346,61.605256676996234,54.078628513428946,12.599777256617871,0.1565076549320954,0.19604407077977903,1.029274825440586,0.8605659695880057,1.1391793462679671,0.20452438535691878
2023-03-15,134142.57462325605,15.0,64.52572803382162,61.26531402881206,656.6640387713092,42.43070407976162,0,2,3,0,0,73,38.53928422580775,63.40873981243779,82.12733665097085,52.12627362446701,59.53724193154631,52.9022794972779,15.170381000845024,-0.3922086396953095,-0.530737440207101,0.6473138992585309,1.3794279678826538,1.1254192162855632,0.25480490040649445
2023-03-16,117513.01958364104,14.0,61.7099712236689,67.76905750618738,658.0025040032914,48.245127551989626,0,3,3,0,0,74,42.43070407976162,38.53928422580775,74.96512255713947,44.52200980279875,53.86629442137356,52.209738815513234,12.503642778971969,0.10097281078583165,-0.4339940677423646,0.7877041577771048,1.3916888726504661,1.0317288621518272,0.23212368538220182
2023-03-17,131387.61001750088,14.0,59.978666521336535,68.9454707794591,660.1644884181064,58.8839346944382,0,4,3,0,0,75,48.245127551989626,42.43070407976162,54.87402650723345,43.273458234360575,50.04915227778073,52.4756757975983,8.391359104508961,0.1370333959412504,-0.12080212401344392,0.9639549394207823,1.0964027163272199,0.9537590801273944,0.16766236235002718
2023-03-18,92657.94827295268,13.0,62.07222208364541,55.76483974688375,662.4706904502206,53.1062551957252,0,5,3,1,0,76,58.8839346944382,48.245127551989626,48.01841021811743,50.93454798262356,50.62199630452427,53.59070983046098,8.897250163128732,0.22051568069716576,0.2262783050701913,1.1632084665372144,0.9485680874625219,0.9446039521527424,0.1757585795235332
2023-03-19,91191.49059813652,12.0,59.211955486597454,63.967823518872855,663.5772819898353,55.280701545795495,0,6,3,1,0,77,53.1062551957252,58.8839346944382,54.827773549117445,24.69521173975545,51.348831301325376,53.74583177425395,8.856835596804322,-0.09811979326270681,-0.03139865513324236,1.034225197533453,1.0677511475845853,0.9554011837979067,0.17248368409459236
2023-03-20,128791.043106142,12.0,65.46301544929786,64.84951320439993,665.9446231236312,39.83393242111454,0,0,3,0,0,78,55.280701545795495,53.1062551957252,63.40873981243779,55.30433061310393,51.41353530085081,55.93050961754253,8.888086398244148,0.040945202068123354,-0.12818482579349344,1.0752168903055512,1.2333082998746534,0.919239528701255,0.17287444534274352
2023-03-21,120581.72434159643,12.0,56.73229775373657,59.97822483748102,667.9204158845715,30.31280556768877,0,1,3,0,0,79,39.83393242111454,55.280701545795495,38.53928422580775,53.01538744395722,48.04570567351892,54.825481175257586,8.008275050662437,-0.27942426005365695,0.03359294863187512,0.8290841369215144,0.8021379577124045,0.8763389694644698,0.16668035027064476
2023-03-22,127761.31244864996,14.0,65.51995284939704,69.15434469720931,668.4941698382695,60.831440255595965,0,2,3,0,0,80,30.31280556768877,39.83393242111454,42.43070407976162,82.12733665097085,46.870494436644776,53.20386818409554,9.99342002674173,-0.23902051027176419,-0.28559268046303243,0.646735348795239,0.9052753675793956,0.8809602766938659,0.21321345436732944
2023-03-23,130176.45028604698,14.0,73.20351617163892,71.12667011674338,669.9058618296459,47.5167287309429,0,3,3,0,0,81,60.831440255595965,30.31280556768877,48.245127551989626,74.96512255713947,49.499171033192546,51.68273272728305,11.000282937173694,1.0067901705686335,0.2608825666393597,1.228938565755058,0.9746653639843382,0.9577506532866089,0.2222316597948127
2023-03-24,134767.5761789661,16.0,70.30112466594453,67.86235933694756,671.6749774029087,42.93431338578536,0,4,3,0,0,82,47.5167287309429,60.831440255595965,58.8839346944382,54.87402650723345,49.395114058757294,49.72213316826901,11.017554217692398,-0.21887878157591745,-0.19304426619046866,0.9619722443482976,1.1921003892084066,0.9934230675822974,0.22304947417646642
2023-03-25,90780.99912690542,13.0,57.78394056764177,61.39791454155355,675.2851275287808,50.16646050258431,0,5,3,1,0,83,42.93431338578536,47.5167287309429,53.1062551957252,48.01841021811743,47.116596728949744,48.869296516737,10.357619943491418,-0.09643793812290524,-0.19153942925274514,0.9112354534597641,1.1271241745500529,0.964134949493554,0.21982954335764682
2023-03-26,89697.86558842726,12.0,58.58433765375232,56.43124042868784,677.8303700284079,52.97132177847129,0,6,3,1,0,84,50.16646050258431,42.93431338578536,55.280701545795495,54.827773549117445,46.69662605850105,49.02272867991321,10.13140972671721,0.1684467864156729,-0.09251404016597842,1.0743058918161728,1.1838264605357227,0.9525505273971977,0.2169623499998626
2023-03-27,127172.97182566184,11.0,74.3448977780007,69.04679257797464,678.8619847731279,46.04445776947017,0,0,3,0,0,85,52.97132177847129,50.16646050258431,39.83393242111454,63.40873981243779,46.36671466316902,48.890124982009915,9.83866811793289,0.05591108576899684,0.32980397763573777,1.142442852880163,0.8591062082031933,0.9483860939245005,0.21219247879445183
2023-03-28,132949.60847080828,13.0,64.72888952291952,70.17997803311815,681.3508138046619,48.38395367768853,0,1,3,0,0,86,46.04445776947017,52.97132177847129,30.31280556768877,38.53928422580775,47.25393257007697,47.64981912179794,9.422604544321791,-0.13076630479355622,0.5189771090852173,0.9744047799870802,0.6414874682172805,0.9916917512171654,0.19940360583424863
2023-03-29,130711.00443863872,15.0,65.68079712637882,61.80066752530978,682.2129706135113,55.21932440655176,0,2,3,0,0,87,48.38395367768853,46.04445776947017,60.831440255595965,42.43070407976162,49.835525157219784,48.353009796932284,5.778345783796427,0.05080950067718182,-0.20462258538687772,0.9708727564332497,1.220644110073819,1.0306602498275415,0.11594832733410666
2023-03-30,127384.95918493182,15.0,66.9151997125202,71.86372227456222,685.1791234566209,53.2923589567589,0,3,3,0,0,88,55.21932440655176,48.38395367768853,47.5167287309429,48.245127551989626,49.03379432164205,49.266482677417294,4.1615585854361665,0.14127350514588577,0.16210281897189893,1.1261483058874684,0.9690608158783756,0.9952769440169127,0.08487123305486027
2023-03-31,131665.0697324534,15.0,69.55999650662955,72.9609536695734,686.9022237351667,45.78213316341227,0,4,3,0,0,89,53.2923589567589,55.21932440655176,42.93431338578536,58.8839346944382,49.85888435390148,49.62699920632939,4.377592355312685,-0.03489657779232491,0.24125331824691232,1.0688638473834755,0.8611166082464845,1.0046725603256406,0.0877996451793879
2023-04-01,93786.71019739217,13.0,59.8610630594816,54.25981680363229,688.9273147841753,43.51537532628998,0,5,4,1,0,90,45.78213316341227,53.2923589567589,50.16646050258431,53.1062551957252,50.26571575070532,48.691156239827535,3.7079087469545735,-0.14092500201464875,-0.0873955885116946,0.9108023725449461,0.9980253887438255,1.0323376898901788,0.07376615833631187
2023-04-02,97350.73996213156,13.0,60.21695729785124,59.78574257660272,692.087952102209,53.66209328066235,0,6,4,1,0,91,43.51537532628998,45.78213316341227,52.97132177847129,55.280701545795495,49.31556072552041,48.00609339201073,4.504242553646522,-0.0495118440425536,-0.1785106758658308,0.8823863033513297,1.074129970321093,1.0272771067376127,0.09133511790966238
