data,requisicoes,instancias_ativas,cpu_pct,memoria_pct,armazenamento_gb,custo_usd
2023-05-01,136124.1277881722,12.0,72.66121903612569,,744.1915117327875,58.03408285586569
2023-05-02,129430.45018082105,13.0,72.55670177691492,82.02141820109355,746.4170901015622,47.862678808348655
2023-05-03,138787.1772437444,15.0,61.9224816619268,65.68833912549846,748.0478650859111,50.870152184693836
2023-05-04,127676.59574883088,16.0,62.65810977728555,67.61520326728542,750.3272382093437,52.5543408367007
2023-05-05,135739.42837520107,16.0,65.5419454420343,70.76317761389974,752.998926041853,45.04598959494184
2023-05-06,104881.82250323992,13.0,65.43108967888942,69.45280479618381,753.4589730189911,53.853482142893476
2023-05-07,92235.61469947724,12.0,62.29289533328633,69.02901876897712,756.4862322709557,32.21977800972995
2023-05-08,131450.8090815889,13.0,66.930519327354,65.45814952914859,758.3172284800108,42.170284145582976
2023-05-09,134222.60546035058,13.0,65.68708864626193,64.75816214727938,760.757620426603,35.5945710295107
2023-05-10,131918.0973835352,15.0,65.04421468766509,61.534600585273594,763.8154179655193,55.955137289727624
2023-05-11,127837.34627573547,15.0,59.64702509089571,64.9151262258177,764.8180790077348,55.14808577691725
2023-05-12,134422.2518992241,14.0,55.280851983877085,63.11936410466224,766.3505262057928,51.90836783467767
2023-05-13,92415.10514509557,14.0,60.28550006055905,65.51726437920667,768.2196872490923,43.15823443997324
2023-05-14,98636.44972254072,13.0,64.92515637890202,75.3125872698593,769.6926844321927,40.266052077261165
2023-05-15,130794.30306306478,12.0,61.1598026529829,63.89986202824109,773.1806336928622,53.37292054807778
2023-05-16,140779.73762007017,14.0,64.20269713257993,69.70586598402652,774.5952160178007,50.581581987257465
2023-05-17,131554.98683065505,15.0,67.1082693212208,63.22811107628008,776.2507785942112,59.15795122101855
2023-05-18,133507.7539351773,15.0,73.22725982677007,71.64630934904405,778.5142898194937,49.68742974986727
2023-05-19,138158.06886947868,16.0,64.33440425242718,69.94521218977063,779.6525701986327,60.85761653792342
2023-05-20,92285.18273426418,15.0,54.3669723786064,62.73908845660084,781.4360256292277,64.22985840837794
2023-05-21,98196.23973841651,12.0,62.25058779695594,63.33063549924384,783.7899882382279,52.00836132195756
2023-05-22,140456.57101712973,12.0,78.37242730322859,77.33994558329255,785.6236999147218,47.06387407076945
2023-05-23,128906.0670617551,13.0,65.2650079420773,59.622637620257805,787.6489904276019,53.89469281728827
2023-05-24,136182.5354341292,15.0,62.301321706469416,63.0559113611425,789.3255247376433,55.04497072398113
2023-05-25,136591.53117699368,15.0,63.64369382023509,70.36687087378701,790.2139484902987,57.063462416143935
2023-05-26,138787.29148710924,17.0,59.11532409180969,65.16828435398058,792.57122305937,59.16343450756269
2023-05-27,92805.15715648766,13.0,,65.93557334785113,796.0751695166878,47.92961396481344
2023-05-28,92548.8935476629,12.0,68.1591637664994,69.77619944910433,798.1898908213145,48.62021274298814
2023-05-29,138071.7662624676,12.0,73.60709110644555,73.92098867829733,800.4701021151127,42.25599131919698
2023-05-29,138071.7662624676,12.0,73.60709110644555,73.92098867829733,800.4701021151127,42.25599131919698
2023-05-30,137279.93869293274,15.0,64.69414764265768,63.453712416758904,803.1242803192062,48.93285358488272
2023-05-31,137201.97140138352,17.0,61.499487399987956,67.69373202100303,804.2088159219687,50.554761602456765
2023-06-01,137693.79283798792,15.0,59.5282862535161,64.72749372475984,807.6708276484724,44.29099854950262
2023-06-02,133695.90111368604,15.0,68.56494472814649,72.31205002248119,809.9326906856106,47.06879173861387
2023-06-03,99226.29478864401,15.0,58.26725206069514,58.98362743521822,813.338176204882,55.60355254763914
2023-06-04,99547.32989319472,13.0,60.78428389763963,52.86071251875549,814.8517498084627,42.6018273032281
2023-06-05,133882.59432789453,14.0,79.63042426283471,84.19010296903626,818.406199346509,58.6319072582895
2023-06-06,144311.09804457903,15.0,68.21504996428403,67.17785269138521,821.1263237417368,57.85763923076552
2023-06-07,138851.33168364715,15.0,62.990616671737435,61.078614517174344,823.6687558104187,41.44074155317283
2023-06-08,132298.7860111894,16.0,61.517304545008024,67.6812381955764,825.9559753739013,64.26255018103248
2023-06-09,139798.21443453533,16.0,69.13291108851713,68.34626567121805,827.8571524794417,66.0505510875878
2023-06-10,94942.87331909071,14.0,59.49943441068526,67.89922944878133,830.9175778062207,43.778022289947145
2023-06-11,102067.69841496981,13.0,56.2975920137152,63.12310335885565,833.1298657020991,53.30113952607603
2023-06-12,142130.38231602963,13.0,74.38276125210781,77.92405561768864,833.6562099392295,45.972538055100614
2023-06-13,134321.27072659315,15.0,62.477020139717,,834.8624607698639,57.65255572622495
2023-06-14,141565.5045169773,16.0,72.34253617994436,78.9337488708875,836.8137841681097,49.582286304111534
2023-06-15,139471.12370774598,16.0,68.80190546585507,71.34777702885333,839.1617833546421,45.204426653919654
2023-06-16,141216.24063997797,16.0,62.99875033550553,63.552614572173404,841.2165125635222,56.6139644688067
2023-06-17,106973.09193061579,15.0,65.15313516851398,67.83945047152245,844.2916891953571,53.91952134385542
2023-06-18,98482.1275359885,14.0,60.02777949025786,54.141047427714696,844.8308077041263,48.81297925291417
2023-06-19,135237.05534257003,12.0,75.06242357104163,77.09320291423666,847.0456780533304,40.56222520539211
2023-06-20,134801.9422814979,14.0,68.98135432654641,65.03822592032677,847.6912946730206,51.412444006468064
2023-06-21,135204.75886013824,15.0,61.92958945580544,57.780320135426685,850.3990645094079,59.10107327469971
2023-06-22,138267.59316234358,15.0,63.31428546351334,58.039632439721224,852.4234975378544,56.80964714815413
2023-06-23,140048.6078992666,16.0,68.70292370963662,75.52578084265893,854.8591855154738,61.06290005576943
2023-06-24,101037.00319732007,14.0,58.9297860382334,58.997511862122785,856.2680791470019,46.82621482058588
2023-06-25,103316.7329961441,13.0,60.70595148488168,71.23339973748784,859.3916510923281,59.42341502595577
2023-06-26,139060.0075675116,12.0,68.72557496856699,67.30145265959212,862.325030823575,40.912049709387325
2023-06-27,144930.13630862927,15.0,68.83034000760557,61.527482218119715,864.8918662659846,61.558535955052314
2023-06-28,138165.37266704818,16.0,72.50261115244972,67.41946672221647,866.888252468494,68.93164990259967
2023-06-29,150212.6766663585,18.0,59.16738363862153,68.51296501093192,869.45213829673,68.80115743466314
2023-06-30,141942.66939106002,16.0,65.01242759010547,66.23045118240105,870.9866242423401,58.13143479155681
2023-07-01,97045.92977433487,15.0,63.819243184078495,63.3139580648098,873.7710687695567,49.9908217231716
2023-07-02,96268.75000775555,13.0,60.47933364120301,64.18355804222635,877.1906534850159,57.84456404326696
2023-07-03,141693.88966097275,14.0,70.23449385778514,73.69650876706584,880.1471419329993,43.74894012897862
2023-07-04,138978.1488586966,14.0,63.63063171796788,71.49149945388662,881.6634599571532,47.17737462075616
2023-07-05,142836.00197636837,16.0,66.78558704262323,75.67096578356322,884.0525938109718,56.645503673619835
2023-07-06,141980.95049829417,16.0,64.1736922813525,64.54011059613657,885.1180805759648,69.66644902441475
2023-07-07,139904.68434937252,16.0,68.50073716338694,63.17035130029937,887.6759928249054,62.65582995598108
2023-07-08,97631.70512772637,14.0,64.33529964265236,64.40091390850552,890.1364755551955,44.22355466570666
2023-07-09,95037.25110125654,13.0,70.89010077027065,73.01348314913096,890.7406224835697,46.99512158011531
2023-07-10,138733.9401917319,13.0,72.29061090465419,68.01369409267029,891.9111954084398,47.71005712418081
2023-07-11,144053.5951772939,14.0,70.20156905655958,66.37550067077245,893.7846842910446,49.634781839520016
2023-07-12,141592.3749765208,16.0,65.63159891997286,69.22421854372773,895.6439964933321,67.5764278640753
2023-07-13,135861.04488515205,15.0,64.02523039052647,65.97692255456893,896.7764149449971,46.055578782414074
2023-07-14,141644.7237034047,16.0,66.2171859897292,68.1377337688413,899.1875979284788,72.62204411093197
2023-07-15,103104.46951891534,13.0,61.093082299080706,60.08198916576422,901.4887768156312,56.69250072239754
2023-07-16,98105.53025519547,13.0,61.86856108643375,63.34284529811817,903.4333615100484,58.435123787028026
2023-07-17,141890.90042378212,13.0,75.92449799208231,71.11843267232433,904.9287283099217,49.15840742601452
2023-07-18,141616.834873784,15.0,62.48940864049297,69.4425189680183,907.867694011055,56.252918257021385
2023-07-19,136920.1188086775,16.0,68.59344321334171,75.05100124429214,911.2920197015256,47.95569125313159
2023-07-20,358167.3524030276,15.0,100.0,63.4081389831465,913.0051705144483,81.56817293153917
2023-07-21,143951.13810547293,17.0,63.30946826552186,,914.6154369807244,66.18292589309115
2023-07-22,106439.7249727011,14.0,52.86529998727095,49.80959371436637,917.1084031130541,62.99128113467232
2023-07-23,106400.4882081396,12.0,62.471035129660365,61.7267084316938,918.9219796092566,39.1560874676002
2023-07-24,136521.32252817164,13.0,74.68204251352992,74.32844416187214,920.910461848726,49.56351908023026
2023-07-25,138388.6998403395,14.0,67.67048506464431,61.88816195322279,923.6021843701056,53.717687634661345
2023-07-26,144308.14106883464,15.0,63.02227575331495,60.808521537025406,924.1746995000998,46.492406475699624
2023-07-27,144411.14380364883,16.0,63.32974753113104,60.64401116449734,927.329341359982,64.70334878297258
2023-07-28,144524.1907452242,16.0,68.73117073285962,71.02127323328243,929.4874857794455,54.19042615214618
2023-07-29,118062.76596261888,15.0,64.29237526090823,66.78062189390783,931.2582912637957,54.21136102986128
2023-07-30,105013.16204277266,13.0,61.73131344517021,60.7763629894499,933.2869039404185,46.61287265147226
2023-07-31,147330.2625607224,14.0,68.08841365696242,70.35483528626693,935.3568474244349,49.26617777497335
2023-08-01,146712.0070539728,15.0,65.90253909931208,64.98863085651334,936.0718863816791,57.78455973693423
2023-08-02,145609.56500522318,16.0,61.869568331983274,63.13737911395635,939.3678369636417,58.34319406017068
2023-08-03,141850.92302143862,17.0,69.89627480021716,79.28428029166642,941.5008974694581,59.12822075404084
2023-08-04,146255.87688197306,16.0,64.38337592420716,73.20900599831747,943.955299173816,54.29042922475925
2023-08-05,100104.85914184971,14.0,64.95052537652366,60.46251411658094,946.8165389902751,54.74563990436937
2023-08-06,102326.64557303996,13.0,68.19191107454682,73.70219094903332,948.099609024227,63.27533299611573
2023-08-07,141602.5458086836,13.0,74.58505531582564,78.72502702511846,950.5783865434553,53.99525792395488
2023-08-08,143979.4965575453,15.0,65.23146979067187,61.443859388774406,952.4642736707361,65.62569208124654
2023-08-09,153018.63426669405,16.0,68.47466178482044,73.87361764663066,955.2416902909093,49.49191822853064
2023-08-10,136398.93922963302,16.0,63.8456625956014,73.76618966854389,955.6399083546281,60.679472401955614
2023-08-11,146721.04076149806,16.0,62.13950173074722,59.0988773533757,957.6606329144352,51.383174868293736
2023-08-12,97289.61651524137,15.0,59.5134246916174,58.023225648222606,959.278376389808,42.48489972407436
2023-08-13,101930.51253684226,13.0,57.30490712743715,65.93223303616723,961.7241867503153,44.113347519488926
2023-08-14,148655.80238786945,14.0,74.57234348940297,76.01535134565061,,65.23363261751201
2023-08-15,144665.12007638186,15.0,65.22785433381934,69.93966484325308,965.7341213843522,65.31641143458467
2023-08-16,140205.02088828277,17.0,63.96749603550664,67.87694291040779,967.2643822930114,63.948368640149525
2023-08-17,141762.78516296012,16.0,66.01712572367644,69.76718018358189,969.2758499981655,47.55242753761228
2023-08-18,147450.3909957387,16.0,64.84671393932979,60.24501050990842,970.6585362163133,58.654354485022196
2023-08-19,101363.33347313145,15.0,61.32550375065778,69.29699153363347,973.432123172675,57.01805804237841
2023-08-20,105228.3943583279,14.0,59.21010167079568,68.21603129877542,975.236757412317,53.984415744444505
2023-08-21,145238.28735961526,13.0,74.86246645935819,73.74301944714641,975.0111668368597,38.40631658328793
2023-08-22,142557.59860957673,15.0,61.30780375201857,63.82885825254556,976.8113091915624,50.45049298611075
2023-08-23,153847.7763573013,16.0,67.51080111486401,61.35310337911261,978.0804741348871,60.17827948137271
2023-08-24,147915.67608927205,18.0,70.83483287068438,74.23914007663669,978.8754534825184,69.16272713556837
2023-08-25,137387.42965336956,16.0,60.11463190515363,65.95199273269363,979.9855121719403,41.93819459224153
2023-08-26,,16.0,55.820851415231274,59.345726047188464,982.1730389494068,55.921403008675945
2023-08-27,102259.73414092643,13.0,64.14782272077306,71.94002497597097,985.3359516120054,51.21451524674752
2023-08-28,149221.7333391849,13.0,72.95618800276395,71.69456424731146,987.6864991910973,60.250087024597526
2023-08-29,142749.9170462692,15.0,68.13025154581197,72.32723086611757,989.3012964805247,63.13931902853261
2023-08-30,145569.05423413237,16.0,67.50884663416986,63.908755613875314,991.7660198366611,64.76589640386942
2023-08-31,148155.94911592183,17.0,67.01529265605788,68.49447337047512,993.498747588486,56.19738665588208
2023-09-01,149707.0207766805,16.0,70.71724503955913,70.70202474213312,995.0430672931557,45.14175475052596
2023-09-02,100572.2543717769,15.0,60.46988575162824,64.5024482115073,996.2195771585692,51.42054860076497
2023-09-03,104113.1950566362,12.0,63.40196678585556,63.873938784517655,996.9181141131678,55.921508533233045
2023-09-04,144668.21875535618,13.0,73.94441446222783,73.49816859142392,998.7061751479201,64.28142270486117
2023-09-05,144062.68306970515,13.0,78.72282747719093,82.10849783896029,1000.9326179398563,58.77628767315495
2023-09-06,153845.8169611244,16.0,66.4744038734642,65.99570191258029,1002.9553190038445,64.14455781485111
2023-09-07,148511.92684384383,17.0,60.63709959219474,55.47679417006239,1004.7225454614866,65.66826320469829
2023-09-08,141956.4641826598,17.0,67.88053086302178,78.05234421144452,1006.0659486129291,57.71123267433517
2023-09-09,109589.2077882191,15.0,60.03737260991985,69.93716848138831,1008.652545566277,54.183240897256965
2023-09-10,114484.14478805053,13.0,56.04247461803639,53.37266621890102,1009.6988400303198,64.32151707537352
2023-09-11,151453.86104220457,14.0,73.7726271518667,77.46664074771934,1012.4196623613947,48.39640235651412
2023-09-12,141354.52013618394,15.0,64.32515174898923,63.94524754643468,1013.7178887462533,70.43293949018951
2023-09-13,145603.063708535,16.0,65.19593475198452,68.47418387824291,1015.2159405563708,57.54952757217127
2023-09-14,152715.64459674648,17.0,66.55762192762765,69.71721818716959,1016.1425124038782,73.54602587656935
2023-09-15,144925.32213752487,17.0,64.704683159331,65.5917075258832,1017.8413906863698,51.128448184114376
2023-09-16,108237.35771258491,15.0,63.103591354804536,61.564044755911645,1020.7216406531522,59.822876622457386
2023-09-17,109638.37621371735,14.0,60.252450909301515,59.74925546585992,1023.2341431239073,47.040281509535
2023-09-18,144372.27811368767,14.0,71.01473750679318,67.23083042802833,1026.1168808135296,44.11535609741571
2023-09-19,147949.8985757528,14.0,68.6418288804294,65.75435206319129,1028.6345948502767,57.44528489279365
2023-09-20,135330.93063972372,16.0,66.71021674083771,68.0322819424234,1029.8516589874525,67.4731542533849
2023-09-21,144306.44943466285,16.0,67.7919398891377,65.6547519657564,1031.6870276079906,53.28549290504722
2023-09-22,147501.72739442735,15.0,63.875679901026174,69.51080424938404,1033.1628683046965,45.9800882210985
2023-09-23,,15.0,63.444721607932415,73.19200806302557,1036.3273282279279,53.96485874722256
2023-09-24,113613.80521572653,15.0,59.12858758708915,59.40260386282111,1037.4698973107866,54.83610493325314
2023-09-25,143115.43448815748,14.0,71.94241192172274,73.75095204005508,1040.284855462298,59.74442002610442
2023-09-26,147183.82205321206,15.0,69.02706106663906,72.72007440482592,1043.099218558385,65.55370115964193
2023-09-27,149574.96230914438,17.0,72.06357246765482,75.01086932872022,1046.662914719758,62.26451740403026
2023-09-28,,18.0,63.27892442041485,66.00291587591231,1048.4351654456543,80.27443351911347
2023-09-29,143524.55139528224,17.0,62.31400005852658,68.56461213861989,1051.1050231733184,64.10149284117553
2023-09-30,112203.37500861984,15.0,60.930681533934056,66.15578999055053,1055.0303446425496,52.67608755012473
2023-10-01,107669.41224407834,13.0,62.048178961358765,58.45023105745052,1056.6362313010027,37.621746586081784
